t,along_track_mm,cross_track_mm,speed_mps
53.311000,0.7886,-1.7429,0.1442
53.312000,0.9321,-1.7438,0.1465
53.313000,1.0781,-1.7447,0.1485
53.314000,1.2261,-1.7456,0.1503
53.315000,1.3760,-1.7465,0.1518
53.316000,1.5274,-1.7474,0.1532
53.317000,0.6549,-1.7280,0.1544
53.318000,0.6625,-1.7254,0.1555
53.319000,0.6713,-1.7227,0.1566
53.319000,0.6916,-1.5563,0.1557
53.320000,0.7007,-1.5534,0.1566
53.321000,0.7046,-1.5508,0.1575
53.322000,0.7095,-1.5481,0.1584
53.323000,0.7152,-1.5453,0.1592
53.324000,0.7218,-1.5425,0.1600
53.325000,0.7291,-1.5396,0.1608
53.326000,0.7373,-1.5367,0.1615
53.327000,0.7462,-1.5337,0.1623
53.328000,0.7559,-1.5308,0.1630
53.329000,0.7663,-1.5277,0.1638
53.330000,0.7775,-1.5247,0.1645
53.331000,0.7824,-1.5220,0.1653
53.332000,0.7882,-1.5192,0.1660
53.333000,0.7946,-1.5164,0.1667
53.334000,0.8017,-1.5136,0.1675
53.335000,0.8096,-1.5107,0.1682
53.336000,0.8182,-1.5078,0.1689
53.337000,0.8274,-1.5049,0.1696
53.338000,0.8374,-1.5019,0.1703
53.339000,0.8480,-1.4989,0.1710
53.340000,0.8594,-1.4959,0.1717
53.341000,1.0311,-1.4962,0.1725
53.342000,1.2035,-1.4965,0.1732
53.343000,1.3767,-1.4968,0.1740
53.344000,1.5506,-1.4972,0.1747
53.345000,1.7253,-1.4977,0.1755
53.345000,1.4262,-1.1207,0.1645
53.346000,1.5908,-1.1211,0.1653
53.347000,1.7562,-1.1216,0.1661
53.348000,1.9223,-1.1221,0.1668
53.349000,0.5852,-1.0931,0.1676
53.350000,0.5857,-1.0900,0.1683
53.351000,0.7540,-1.0902,0.1690
53.352000,0.9232,-1.0904,0.1697
53.353000,1.0930,-1.0906,0.1704
53.354000,1.2635,-1.0909,0.1712
53.355000,0.5627,-1.0755,0.1719
53.356000,0.5603,-1.0725,0.1726
53.357000,0.5586,-1.0694,0.1734
53.358000,0.5577,-1.0663,0.1741
53.359000,0.5575,-1.0631,0.1749
53.360000,0.5581,-1.0599,0.1756
53.361000,0.7339,-1.0601,0.1764
53.362000,0.9104,-1.0603,0.1772
53.363000,1.0877,-1.0605,0.1780
53.364000,1.2658,-1.0609,0.1788
53.365000,1.4447,-1.0612,0.1796
53.365000,1.6815,-0.8787,0.1797
53.366000,1.8613,-0.8792,0.1805
53.367000,2.0419,-0.8797,0.1812
53.368000,2.2231,-0.8803,0.1817
53.369000,0.7716,-0.8479,0.1820
53.370000,0.7721,-0.8444,0.1823
53.371000,0.7731,-0.8413,0.1825
53.372000,0.7742,-0.8381,0.1827
53.373000,0.7755,-0.8349,0.1828
53.374000,0.7768,-0.8316,0.1828
53.375000,0.7782,-0.8283,0.1829
53.376000,0.7796,-0.8249,0.1828
53.377000,0.7810,-0.8215,0.1828
53.378000,0.7824,-0.8180,0.1828
53.379000,0.7837,-0.8146,0.1827
53.380000,0.7849,-0.8111,0.1827
53.381000,0.9673,-0.8113,0.1826
53.382000,1.1497,-0.8116,0.1825
53.383000,1.3319,-0.8119,0.1824
53.384000,1.5141,-0.8123,0.1823
53.385000,1.6961,-0.8127,0.1822
53.386000,0.7983,-0.7917,0.1822
53.387000,0.8002,-0.7883,0.1820
53.388000,0.8020,-0.7848,0.1819
53.389000,0.8037,-0.7813,0.1817
53.390000,0.8053,-0.7777,0.1815
53.391000,0.8090,-0.7743,0.1814
53.392000,0.8125,-0.7709,0.1812
53.393000,0.8158,-0.7674,0.1809
53.394000,0.8189,-0.7638,0.1807
53.395000,0.8218,-0.7603,0.1805
53.396000,0.8245,-0.7567,0.1803
53.397000,0.8269,-0.7531,0.1801
53.398000,0.8292,-0.7495,0.1798
53.399000,0.8312,-0.7458,0.1796
53.400000,0.8330,-0.7422,0.1794
53.401000,0.8370,-0.7387,0.1791
53.402000,0.8406,-0.7352,0.1789
53.403000,0.8441,-0.7317,0.1787
53.404000,0.8473,-0.7281,0.1784
53.404000,0.9265,-0.4707,0.1751
53.405000,0.9262,-0.4667,0.1748
53.406000,0.9256,-0.4627,0.1746
53.407000,0.9248,-0.4587,0.1744
53.408000,0.9237,-0.4546,0.1741
53.409000,0.9224,-0.4506,0.1739
53.410000,0.9209,-0.4465,0.1736
53.411000,0.9216,-0.4426,0.1734
53.412000,0.9222,-0.4386,0.1731
53.413000,0.9225,-0.4346,0.1729
53.414000,0.9225,-0.4307,0.1727
53.415000,0.9223,-0.4267,0.1724
53.416000,0.9218,-0.4227,0.1721
53.417000,0.9211,-0.4187,0.1719
53.418000,0.9202,-0.4148,0.1716
53.419000,0.9189,-0.4107,0.1714
53.420000,0.9175,-0.4067,0.1711
53.421000,0.9189,-0.4028,0.1709
53.422000,0.9200,-0.3988,0.1706
53.423000,0.9208,-0.3949,0.1704
53.424000,0.9214,-0.3909,0.1701
53.424000,0.8766,-0.0750,0.1690
53.425000,0.8759,-0.0706,0.1687
53.426000,0.8748,-0.0662,0.1684
53.427000,0.8735,-0.0617,0.1681
53.428000,0.8717,-0.0572,0.1676
53.429000,0.8696,-0.0527,0.1672
53.430000,0.8669,-0.0482,0.1667
53.431000,0.8696,-0.0437,0.1662
53.431000,0.9529,-0.0168,0.1659
53.432000,0.9547,-0.0122,0.1654
53.433000,0.9560,-0.0077,0.1649
53.434000,0.9568,-0.0032,0.1643
53.435000,0.9570,0.0014,0.1638
53.436000,0.9567,0.0059,0.1632
53.437000,0.9558,0.0104,0.1626
53.438000,0.9543,0.0150,0.1621
53.439000,0.9522,0.0195,0.1615
53.440000,0.9496,0.0240,0.1609
53.441000,0.9524,0.0286,0.1603
53.442000,0.9547,0.0332,0.1597
53.443000,0.9564,0.0377,0.1591
53.444000,0.9575,0.0423,0.1585
53.445000,0.9581,0.0468,0.1579
53.446000,0.9580,0.0514,0.1573
53.447000,0.9573,0.0559,0.1567
53.448000,0.9560,0.0605,0.1561
53.449000,0.9540,0.0651,0.1555
53.450000,0.9515,0.0696,0.1549
53.451000,0.9545,0.0742,0.1543
53.452000,0.9569,0.0789,0.1537
53.453000,0.9586,0.0835,0.1531
53.454000,0.9598,0.0880,0.1525
53.455000,0.9603,0.0926,0.1519
53.456000,0.9603,0.0972,0.1513
53.457000,0.9596,0.1017,0.1507
53.458000,0.9583,0.1062,0.1500
53.459000,0.9565,0.1108,0.1494
53.460000,0.9540,0.1153,0.1488
53.460000,0.7598,0.0543,0.1472
53.461000,0.7623,0.0587,0.1466
53.462000,0.7642,0.0632,0.1459
53.463000,0.7654,0.0676,0.1452
53.464000,0.7659,0.0721,0.1445
53.465000,0.7657,0.0765,0.1438
53.466000,0.7647,0.0810,0.1430
53.467000,0.7629,0.0854,0.1422
53.468000,0.7604,0.0898,0.1414
53.469000,0.7570,0.0942,0.1406
53.470000,0.7529,0.0986,0.1398
53.471000,0.8922,0.0988,0.1390
53.472000,1.0308,0.0990,0.1382
53.473000,1.1685,0.0993,0.1373
53.474000,1.3054,0.0996,0.1365
53.475000,1.4415,0.1000,0.1357
53.476000,1.5767,0.1005,0.1348
53.477000,1.7110,0.1010,0.1340
53.478000,1.8445,0.1016,0.1331
53.478000,2.0859,0.1407,0.1323
53.479000,0.9958,0.1783,0.1314
53.480000,0.9910,0.1827,0.1305
53.481000,1.1210,0.1831,0.1297
53.482000,1.2501,0.1836,0.1287
53.483000,1.3783,0.1842,0.1278
53.484000,1.5056,0.1849,0.1269
53.485000,1.6319,0.1856,0.1259
53.486000,1.7573,0.1864,0.1250
53.487000,1.8817,0.1873,0.1240
53.488000,2.0052,0.1882,0.1231
53.489000,2.1277,0.1893,0.1221
53.490000,2.2493,0.1905,0.1212
53.491000,1.1058,0.2312,0.1202
53.492000,1.2253,0.2319,0.1192
53.493000,1.3439,0.2326,0.1183
53.494000,1.4616,0.2334,0.1173
53.495000,1.5782,0.2344,0.1163
53.496000,1.6939,0.2354,0.1153
53.497000,0.9916,0.2659,0.1144
53.498000,0.9887,0.2707,0.1134
53.499000,0.9847,0.2754,0.1124
53.500000,0.9797,0.2801,0.1115
53.501000,0.9834,0.2854,0.1105
53.502000,0.9860,0.2906,0.1095
53.503000,0.9877,0.2957,0.1086
53.504000,0.9884,0.3008,0.1076
53.505000,0.9882,0.3058,0.1067
53.506000,0.9870,0.3107,0.1057
53.507000,0.9848,0.3156,0.1048
53.508000,0.9817,0.3204,0.1038
53.509000,0.9776,0.3251,0.1029
53.510000,0.9726,0.3298,0.1019
53.511000,0.9759,0.3351,0.1010
53.512000,0.9783,0.3403,0.1001
53.513000,0.9798,0.3455,0.0991
53.514000,0.9803,0.3506,0.0982
53.515000,0.9798,0.3557,0.0973
53.516000,0.9784,0.3607,0.0963
53.517000,0.9761,0.3656,0.0954
53.518000,0.9728,0.3705,0.0945
53.519000,0.9686,0.3752,0.0935
53.520000,0.9634,0.3799,0.0926
53.521000,0.9665,0.3852,0.0917
53.522000,0.9687,0.3905,0.0908
53.523000,0.9700,0.3957,0.0898
53.524000,0.9703,0.4008,0.0889
53.525000,0.9696,0.4059,0.0880
53.526000,0.9681,0.4108,0.0871
53.527000,0.9656,0.4158,0.0862
53.528000,0.9622,0.4206,0.0853
53.529000,0.9579,0.4254,0.0844
53.530000,0.9526,0.4301,0.0834
53.531000,1.0352,0.4311,0.0825
53.532000,1.1168,0.4322,0.0816
53.532000,1.2056,0.0398,0.0812
53.533000,1.2863,0.0413,0.0803
53.534000,1.3661,0.0429,0.0794
53.535000,1.4450,0.0446,0.0785
53.536000,1.5230,0.0465,0.0776
53.537000,1.6001,0.0485,0.0767
53.538000,1.6763,0.0506,0.0758
53.539000,1.7515,0.0529,0.0749
53.540000,1.0276,0.0820,0.0740
53.540000,1.1091,-0.2466,0.0743
53.541000,1.1124,-0.2419,0.0734
53.542000,1.1147,-0.2373,0.0725
53.543000,1.1162,-0.2328,0.0716
53.544000,1.1168,-0.2283,0.0708
53.545000,1.1165,-0.2239,0.0699
53.546000,1.1153,-0.2196,0.0690
53.547000,1.1132,-0.2154,0.0681
53.548000,1.1102,-0.2112,0.0672
53.549000,1.1063,-0.2072,0.0663
53.550000,1.1016,-0.2031,0.0654
53.551000,1.1044,-0.1981,0.0645
53.552000,1.1064,-0.1931,0.0637
53.553000,1.1075,-0.1882,0.0628
53.554000,1.1077,-0.1833,0.0619
53.555000,1.1070,-0.1785,0.0610
53.556000,1.1054,-0.1738,0.0602
53.557000,1.1030,-0.1693,0.0594
53.558000,1.0998,-0.1648,0.0585
53.559000,1.0957,-0.1606,0.0577
53.560000,1.0908,-0.1565,0.0569
53.561000,1.0928,-0.1515,0.0561
53.562000,1.0940,-0.1465,0.0553
53.563000,1.0945,-0.1415,0.0545
53.564000,1.0941,-0.1366,0.0538
53.565000,1.0930,-0.1318,0.0530
53.566000,1.0910,-0.1270,0.0522
53.567000,1.0883,-0.1223,0.0515
53.568000,1.0848,-0.1178,0.0507
53.569000,1.0806,-0.1133,0.0499
53.570000,1.0756,-0.1088,0.0492
53.570000,1.2740,-0.3479,0.0496
53.571000,1.2762,-0.3423,0.0488
53.572000,1.2777,-0.3368,0.0481
53.573000,1.2784,-0.3315,0.0474
53.574000,1.2784,-0.3262,0.0467
53.575000,1.2777,-0.3211,0.0460
53.576000,1.2763,-0.3161,0.0453
53.577000,1.2741,-0.3113,0.0446
53.578000,1.2713,-0.3065,0.0439
53.579000,1.2678,-0.3018,0.0433
53.580000,1.2637,-0.2972,0.0426
53.581000,1.3068,-0.2935,0.0419
53.582000,1.3493,-0.2896,0.0413
53.583000,1.3911,-0.2855,0.0406
53.584000,1.4323,-0.2812,0.0400
53.585000,1.4728,-0.2766,0.0393
53.586000,1.5127,-0.2717,0.0387
53.587000,1.2607,-0.2581,0.0381
53.588000,1.2577,-0.2525,0.0374
53.588000,1.1918,0.0392,0.0382
53.589000,1.1880,0.0442,0.0376
53.590000,1.1836,0.0486,0.0370
53.591000,1.2202,0.0508,0.0365
53.592000,1.2563,0.0524,0.0359
53.593000,1.2919,0.0539,0.0354
53.594000,1.3270,0.0551,0.0349
53.595000,1.3617,0.0560,0.0344
53.596000,1.3958,0.0567,0.0339
53.597000,1.4295,0.0572,0.0335
53.598000,1.4628,0.0575,0.0330
53.599000,1.1645,0.0731,0.0326
53.600000,1.1601,0.0749,0.0321
53.601000,1.1594,0.0764,0.0317
53.602000,1.1584,0.0778,0.0312
53.603000,1.1568,0.0792,0.0308
53.604000,1.1549,0.0806,0.0303
53.605000,1.1525,0.0820,0.0299
53.606000,1.1497,0.0833,0.0294
53.607000,1.1464,0.0847,0.0290
53.608000,1.1427,0.0861,0.0286
53.609000,1.1386,0.0873,0.0282
53.610000,1.1340,0.0884,0.0277
53.611000,1.1330,0.0892,0.0273
53.612000,1.1315,0.0898,0.0269
53.613000,1.1297,0.0906,0.0265
53.614000,1.1275,0.0912,0.0261
53.615000,1.1248,0.0919,0.0257
53.616000,1.1218,0.0924,0.0254
53.617000,1.1185,0.0930,0.0250
53.618000,1.1147,0.0936,0.0246
53.619000,1.1106,0.0941,0.0242
53.620000,1.1061,0.0948,0.0238
53.621000,1.1049,0.0950,0.0235
53.622000,1.1034,0.0953,0.0231
53.623000,1.1015,0.0956,0.0227
53.624000,1.0992,0.0958,0.0223
53.625000,1.0966,0.0959,0.0219
53.626000,1.0936,0.0960,0.0216
53.627000,1.0902,0.0961,0.0212
53.628000,1.0865,0.0961,0.0208
53.629000,1.0824,0.0959,0.0204
53.630000,1.0780,0.0956,0.0201
53.631000,1.0768,0.0945,0.0197
53.632000,1.0753,0.0932,0.0193
53.633000,1.0734,0.0917,0.0190
53.633000,1.0841,0.4339,0.0201
53.634000,1.0846,0.4324,0.0197
53.635000,1.0848,0.4308,0.0194
53.635000,1.0598,0.5534,0.0197
53.636000,1.0607,0.5518,0.0193
53.637000,1.0614,0.5501,0.0190
53.638000,1.0618,0.5484,0.0186
53.639000,1.0620,0.5465,0.0183
53.640000,1.0619,0.5445,0.0179
53.641000,1.0651,0.5412,0.0176
53.642000,1.0680,0.5378,0.0172
53.643000,1.0707,0.5342,0.0169
53.644000,1.0732,0.5303,0.0165
53.645000,1.0756,0.5262,0.0162
53.646000,1.0777,0.5220,0.0158
53.647000,1.0796,0.5175,0.0155
53.648000,1.0814,0.5127,0.0152
53.649000,1.0832,0.5075,0.0149
53.650000,1.0848,0.5019,0.0146
53.651000,1.0890,0.4947,0.0143
53.652000,1.0931,0.4872,0.0140
53.653000,1.0970,0.4794,0.0138
53.654000,1.1008,0.4712,0.0135
53.655000,1.1044,0.4630,0.0132
53.656000,1.1078,0.4545,0.0130
53.657000,1.1110,0.4456,0.0127
53.658000,1.1141,0.4365,0.0125
53.659000,1.1171,0.4271,0.0122
53.660000,1.1200,0.4172,0.0120
53.661000,1.1372,0.4026,0.0117
53.662000,1.1542,0.3869,0.0115
53.662000,1.1911,0.2804,0.0119
53.663000,1.2066,0.2644,0.0117
53.664000,1.2217,0.2476,0.0115
53.665000,1.1767,0.2460,0.0112
53.666000,1.1795,0.2319,0.0110
53.667000,1.1819,0.2176,0.0108
53.668000,1.1840,0.2033,0.0106
53.669000,1.1858,0.1886,0.0104
53.670000,1.1872,0.1734,0.0102
53.671000,1.1942,0.1552,0.0100
53.672000,1.2006,0.1367,0.0098
53.673000,1.2066,0.1177,0.0096
53.674000,1.2122,0.0985,0.0094
53.675000,1.2173,0.0791,0.0092
53.676000,1.2221,-0.0351,0.0075
53.677000,1.2099,-0.1835,0.0061
53.678000,1.1690,-0.3616,0.0051
53.679000,1.0868,-0.5595,0.0044
53.680000,0.9594,-0.7541,0.0039
53.681000,0.7994,-0.9259,0.0036
53.682000,0.6272,-1.0530,0.0036
53.683000,0.4653,-1.1357,0.0036
53.684000,0.3254,-1.1849,0.0036
53.685000,0.2113,-1.2115,0.0037
53.686000,0.1208,-1.2246,0.0038
53.686000,-0.7884,-0.8980,0.0098
53.687000,-0.7855,-0.8921,0.0101
53.688000,-0.7810,-0.8873,0.0103
53.689000,-0.7751,-0.8837,0.0105
53.690000,-0.7682,-0.8808,0.0106
53.691000,-0.7601,-0.8785,0.0107
53.692000,-0.7515,-0.8767,0.0108
53.693000,-0.7435,-0.8750,0.0109
53.694000,-0.7345,-0.8737,0.0110
53.695000,-0.7251,-0.8726,0.0110
53.696000,-0.7154,-0.8717,0.0111
53.697000,-0.7055,-0.8710,0.0111
53.698000,-0.6953,-0.8705,0.0111
53.699000,-0.6849,-0.8701,0.0112
53.700000,-0.6744,-0.8698,0.0112
53.701000,-0.6640,-0.8695,0.0112
53.702000,-0.6536,-0.8691,0.0112
53.703000,-0.6430,-0.8688,0.0112
53.704000,-0.6325,-0.8686,0.0112
53.705000,-0.6219,-0.8683,0.0112
53.706000,-0.6113,-0.8681,0.0112
53.707000,-0.6008,-0.8678,0.0113
53.708000,-0.5904,-0.8674,0.0113
53.709000,-0.5797,-0.8672,0.0113
53.710000,-0.5689,-0.8672,0.0113
53.711000,-0.5580,-0.8671,0.0113
53.712000,-0.5470,-0.8671,0.0112
53.713000,-0.5361,-0.8671,0.0113
53.714000,-0.5252,-0.8671,0.0113
53.715000,-0.5141,-0.8672,0.0113
53.716000,-0.5030,-0.8673,0.0113
53.717000,-0.4917,-0.8675,0.0113
53.718000,-0.4807,-0.8676,0.0112
53.719000,-0.4695,-0.8677,0.0112
53.720000,-0.4582,-0.8679,0.0112
53.721000,-0.4466,-0.8681,0.0112
53.722000,-0.4351,-0.8682,0.0112
53.723000,-0.4236,-0.8683,0.0113
53.724000,-0.4122,-0.8684,0.0113
53.724000,-0.0799,-1.0825,0.0031
53.725000,-0.0767,-1.0825,0.0031
53.726000,-0.0733,-1.0825,0.0032
53.727000,-0.0693,-1.0826,0.0032
53.728000,-0.0655,-1.0826,0.0032
53.729000,-0.0628,-1.0826,0.0032
53.730000,-0.0623,-1.0846,0.0032
53.731000,-0.0604,-1.0845,0.0032
53.732000,-0.0589,-1.0849,0.0032
53.733000,-0.0563,-1.0851,0.0032
53.734000,-0.0544,-1.0852,0.0032
53.735000,-0.0510,-1.0855,0.0032
53.736000,-0.0480,-1.0857,0.0032
53.737000,-0.0443,-1.0859,0.0032
53.738000,-0.0406,-1.0861,0.0032
53.739000,-0.0366,-1.0864,0.0032
53.740000,-0.0335,-1.0866,0.0032
53.741000,-0.0304,-1.0866,0.0032
53.742000,-0.0278,-1.0866,0.0032
53.743000,-0.0253,-1.0872,0.0032
53.744000,-0.0215,-1.0874,0.0032
53.745000,-0.0182,-1.0876,0.0032
53.746000,-0.0159,-1.0878,0.0032
53.746000,0.2783,-1.3829,0.0033
53.747000,0.2802,-1.3834,0.0033
53.748000,0.2814,-1.3841,0.0033
53.749000,0.2836,-1.3845,0.0033
53.750000,0.2859,-1.3849,0.0033
53.751000,0.2877,-1.3854,0.0033
53.752000,0.2899,-1.3859,0.0033
53.753000,0.2917,-1.3864,0.0034
53.754000,0.2938,-1.3869,0.0034
53.755000,0.2963,-1.3873,0.0034
53.756000,0.2987,-1.3876,0.0034
53.757000,0.3005,-1.3882,0.0034
53.758000,0.3025,-1.3887,0.0034
53.759000,0.3054,-1.3890,0.0034
53.760000,0.3086,-1.3892,0.0034
53.761000,0.3123,-1.3893,0.0033
53.762000,0.3167,-1.3893,0.0033
53.763000,0.3206,-1.3894,0.0033
53.764000,0.3247,-1.3894,0.0033
53.765000,0.3296,-1.3892,0.0033
53.765000,-0.1313,-1.3102,0.0027
53.766000,-0.1266,-1.3106,0.0027
53.767000,-0.1221,-1.3110,0.0027
53.768000,-0.1178,-1.3114,0.0027
53.769000,-0.1144,-1.3117,0.0027
53.770000,-0.1119,-1.3119,0.0027
53.771000,-0.1087,-1.3122,0.0027
53.772000,-0.1075,-1.3123,0.0027
53.773000,-0.1052,-1.3125,0.0027
53.774000,-0.1026,-1.3128,0.0027
53.775000,-0.1002,-1.3130,0.0027
53.776000,-0.0978,-1.3132,0.0027
53.777000,-0.0947,-1.3135,0.0027
53.778000,-0.0905,-1.3138,0.0027
53.779000,-0.0866,-1.3142,0.0027
53.780000,-0.0819,-1.3145,0.0027
53.781000,-0.0775,-1.3149,0.0027
53.782000,-0.0740,-1.3151,0.0027
53.783000,-0.0707,-1.3154,0.0027
53.784000,-0.0672,-1.3157,0.0027
53.784000,-0.5376,-1.2056,0.0020
53.785000,-0.5347,-1.2063,0.0020
53.786000,-0.5324,-1.2067,0.0020
53.787000,-0.5300,-1.2072,0.0020
53.788000,-0.5283,-1.2073,0.0020
53.789000,-0.5250,-1.2082,0.0020
53.790000,-0.5233,-1.2083,0.0020
53.791000,-0.5215,-1.2082,0.0020
53.792000,-0.5191,-1.2084,0.0020
53.793000,-0.5177,-1.2081,0.0020
53.794000,-0.5180,-1.2072,0.0020
53.795000,-0.5165,-1.2069,0.0020
53.796000,-0.5139,-1.2072,0.0020
53.797000,-0.5121,-1.2071,0.0020
53.798000,-0.5106,-1.2093,0.0020
53.799000,-0.5069,-1.2103,0.0020
53.800000,-0.5022,-1.2117,0.0020
53.801000,-0.4968,-1.2131,0.0020
53.802000,-0.4927,-1.2140,0.0020
53.803000,-0.4883,-1.2150,0.0020
53.804000,-0.4835,-1.2161,0.0020
53.804000,-0.8765,-1.2073,0.0013
53.805000,-0.8727,-1.2091,0.0013
53.806000,-0.8678,-1.2117,0.0013
53.807000,-0.8636,-1.2162,0.0013
53.808000,-0.8579,-1.2196,0.0013
53.809000,-0.8513,-1.2236,0.0013
53.810000,-0.8435,-1.2285,0.0013
53.811000,-0.8372,-1.2322,0.0013
53.812000,-0.8326,-1.2348,0.0013
53.813000,-0.8259,-1.2388,0.0013
53.814000,-0.8188,-1.2430,0.0013
53.815000,-0.8108,-1.2476,0.0013
53.816000,-0.8038,-1.2517,0.0013
53.817000,-0.7986,-1.2544,0.0013
53.818000,-0.7959,-1.2557,0.0013
53.819000,-0.7929,-1.2571,0.0013
53.820000,-0.7885,-1.2594,0.0013
53.821000,-0.7858,-1.2602,0.0013
53.822000,-0.7809,-1.2624,0.0013
53.823000,-0.7758,-1.2648,0.0013
53.824000,-0.7741,-1.2650,0.0013
53.825000,-0.7737,-1.2645,0.0013
53.826000,-0.7724,-1.2645,0.0013
53.827000,-0.7714,-1.2665,0.0013
53.828000,-0.7698,-1.2670,0.0013
53.829000,-0.7675,-1.2680,0.0013
53.830000,-0.7631,-1.2702,0.0013
53.831000,-0.7578,-1.2729,0.0013
53.832000,-0.7540,-1.2747,0.0013
53.833000,-0.7524,-1.2752,0.0013
53.834000,-0.7493,-1.2766,0.0013
53.834000,-0.7496,-1.0044,0.0016
53.835000,-0.7470,-1.0054,0.0016
53.836000,-0.7438,-1.0070,0.0016
53.837000,-0.7405,-1.0086,0.0016
53.838000,-0.7355,-1.0115,0.0016
53.839000,-0.7308,-1.0140,0.0016
53.840000,-0.7259,-1.0167,0.0016
53.841000,-0.7202,-1.0197,0.0016
53.842000,-0.7146,-1.0225,0.0016
53.843000,-0.7094,-1.0249,0.0016
53.844000,-0.7048,-1.0271,0.0016
53.845000,-0.7010,-1.0285,0.0016
53.846000,-0.6972,-1.0300,0.0016
53.847000,-0.6942,-1.0310,0.0016
53.848000,-0.6927,-1.0309,0.0016
53.849000,-0.6897,-1.0318,0.0016
53.850000,-0.6872,-1.0358,0.0016
53.851000,-0.6812,-1.0387,0.0016
53.852000,-0.6774,-1.0401,0.0016
53.853000,-0.6742,-1.0411,0.0016
53.854000,-0.6714,-1.0419,0.0016
53.855000,-0.6691,-1.0423,0.0016
53.856000,-0.6662,-1.0432,0.0016
53.856000,-0.7081,-0.9952,0.0016
53.857000,-0.7048,-0.9965,0.0016
53.858000,-0.7020,-0.9973,0.0016
53.859000,-0.6995,-0.9980,0.0016
53.860000,-0.6965,-0.9989,0.0016
53.861000,-0.6964,-1.0012,0.0016
53.862000,-0.6937,-1.0020,0.0016
53.863000,-0.6889,-1.0042,0.0016
53.864000,-0.6855,-1.0054,0.0016
53.865000,-0.6829,-1.0061,0.0016
53.866000,-0.6805,-1.0086,0.0016
53.867000,-0.6790,-1.0088,0.0016
53.868000,-0.6789,-1.0081,0.0016
53.869000,-0.6784,-1.0077,0.0016
53.870000,-0.6773,-1.0077,0.0016
53.871000,-0.6762,-1.0073,0.0016
53.872000,-0.6758,-1.0071,0.0016
53.873000,-0.6745,-1.0073,0.0016
53.874000,-0.6726,-1.0078,0.0016
53.875000,-0.6703,-1.0085,0.0016
53.876000,-0.6688,-1.0088,0.0016
53.877000,-0.6665,-1.0095,0.0016
53.878000,-0.6623,-1.0116,0.0016
53.879000,-0.6581,-1.0135,0.0016
53.880000,-0.6543,-1.0153,0.0016
53.881000,-0.6503,-1.0171,0.0016
53.882000,-0.6478,-1.0180,0.0016
53.883000,-0.6469,-1.0178,0.0016
53.884000,-0.6458,-1.0178,0.0016
53.885000,-0.6450,-1.0176,0.0016
53.886000,-0.6447,-1.0171,0.0016
53.887000,-0.6447,-1.0164,0.0016
53.888000,-0.6438,-1.0162,0.0016
53.889000,-0.6433,-1.0159,0.0016
53.890000,-0.6425,-1.0156,0.0016
53.891000,-0.6413,-1.0157,0.0016
53.892000,-0.6405,-1.0155,0.0016
53.893000,-0.6410,-1.0145,0.0016
53.894000,-0.6417,-1.0133,0.0016
53.895000,-0.6418,-1.0125,0.0016
53.896000,-0.6416,-1.0119,0.0016
53.897000,-0.6418,-1.0111,0.0016
53.898000,-0.6420,-1.0103,0.0016
53.899000,-0.6423,-1.0094,0.0016
53.900000,-0.6422,-1.0087,0.0016
53.901000,-0.6420,-1.0081,0.0016
53.902000,-0.6419,-1.0075,0.0016
53.903000,-0.6419,-1.0068,0.0016
53.904000,-0.6401,-1.0072,0.0016
53.905000,-0.6393,-1.0071,0.0016
53.906000,-0.6373,-1.0076,0.0016
53.907000,-0.6339,-1.0090,0.0016
53.908000,-0.6305,-1.0105,0.0016
53.909000,-0.6268,-1.0121,0.0016
53.910000,-0.6232,-1.0137,0.0016
53.911000,-0.6196,-1.0152,0.0016
53.912000,-0.6159,-1.0167,0.0016
53.913000,-0.6121,-1.0184,0.0016
53.914000,-0.6084,-1.0199,0.0016
53.915000,-0.6051,-1.0212,0.0016
53.916000,-0.6018,-1.0225,0.0016
53.917000,-0.5993,-1.0233,0.0016
53.918000,-0.5973,-1.0239,0.0016
53.919000,-0.5951,-1.0245,0.0016
53.920000,-0.5921,-1.0256,0.0016
53.921000,-0.5897,-1.0263,0.0016
53.922000,-0.5868,-1.0272,0.0016
53.923000,-0.5849,-1.0276,0.0016
53.924000,-0.5834,-1.0277,0.0016
53.925000,-0.5829,-1.0273,0.0016
53.926000,-0.5821,-1.0270,0.0016
53.927000,-0.5721,-1.0319,0.0016
53.928000,-0.5534,-1.0414,0.0016
53.929000,-0.5295,-1.0531,0.0016
53.930000,-0.5007,-1.0665,0.0016
53.931000,-0.4686,-1.0797,0.0016
53.932000,-0.4305,-1.0941,0.0016
53.933000,-0.3873,-1.1090,0.0016
53.934000,-0.3392,-1.1235,0.0016
53.934000,0.0369,-1.3017,0.0018
53.935000,0.0864,-1.2988,0.0019
53.936000,0.1381,-1.2939,0.0019
53.937000,0.1910,-1.2867,0.0019
53.938000,0.2455,-1.2771,0.0019
53.939000,0.3025,-1.2645,0.0019
53.940000,0.3622,-1.2486,0.0020
53.941000,0.4222,-1.2282,0.0020
53.942000,0.4815,-1.2049,0.0021
53.943000,0.5393,-1.1790,0.0021
53.944000,0.5951,-1.1507,0.0022
53.945000,0.6496,-1.1198,0.0022
53.946000,0.7029,-1.0863,0.0023
53.947000,0.7540,-1.0507,0.0023
53.948000,0.8023,-1.0137,0.0024
53.949000,0.8469,-0.9763,0.0025
