t,ax,ay,az,gx,gy,gz
34.930000,4.087012,-0.897209,9.807381,-0.001087,-0.002319,0.004668
34.931000,4.083974,-0.901126,9.811727,-0.000606,-0.000426,0.003489
34.932000,4.074475,-0.894089,9.796712,-0.001903,0.000843,0.003362
34.933000,4.081294,-0.910577,9.799654,-0.001020,-0.000207,0.004401
34.934000,4.061271,-0.898545,9.815564,0.000110,-0.000763,0.003317
34.935000,4.052405,-0.902145,9.815946,0.000144,-0.003007,0.003519
34.936000,4.028678,-0.915078,9.792069,-0.000458,-0.000395,0.005038
34.937000,4.064015,-0.931723,9.815842,-0.000917,-0.000446,0.003268
34.938000,4.048693,-0.900760,9.809845,0.001135,0.001574,0.004557
34.939000,4.030031,-0.930563,9.791416,-0.000613,0.000484,0.002230
34.940000,4.028213,-0.900388,9.811074,0.000809,-0.000457,0.003268
34.941000,4.047302,-0.906857,9.797531,0.001557,0.000007,0.004207
34.942000,4.025444,-0.899675,9.808396,0.001852,0.000466,0.003145
34.943000,4.025068,-0.910660,9.803130,0.000976,-0.000383,0.004003
34.944000,4.012668,-0.917770,9.807537,0.000508,-0.001236,0.004253
34.945000,4.001091,-0.907884,9.813861,0.001980,-0.001348,0.002844
34.946000,4.016865,-0.903233,9.799756,0.001624,-0.000885,0.003946
34.947000,4.005312,-0.913099,9.818825,0.000298,0.000476,0.005270
34.948000,4.011058,-0.921871,9.808388,-0.000056,0.001350,0.004431
34.949000,3.998725,-0.918020,9.783917,0.000058,0.001027,0.007163
34.950000,3.997437,-0.918720,9.803965,0.000787,0.000457,0.005497
34.951000,3.982578,-0.938126,9.800993,0.001088,-0.000830,0.004731
34.952000,3.977616,-0.918145,9.804227,-0.000357,0.000985,0.002700
34.953000,3.969684,-0.906984,9.796827,-0.000020,-0.000516,0.003946
34.954000,3.977989,-0.946062,9.821233,-0.000630,-0.000771,0.003614
34.955000,3.957802,-0.923947,9.809735,0.000143,-0.000631,0.004406
34.956000,3.968734,-0.929366,9.816662,0.000877,0.000964,0.004340
34.957000,3.944774,-0.907894,9.820087,0.001573,0.000326,0.003545
34.958000,3.981489,-0.891264,9.799312,-0.000500,-0.001358,0.003530
34.959000,3.960963,-0.904375,9.805328,0.001288,0.000302,0.005479
34.960000,3.959853,-0.913357,9.813657,0.000067,0.000619,0.004911
34.961000,3.958012,-0.931630,9.803695,-0.000674,-0.000348,0.002951
34.962000,3.954189,-0.933263,9.809673,0.001447,-0.000338,0.004319
34.963000,3.963304,-0.919545,9.799725,-0.000392,-0.000968,0.003826
34.964000,3.932982,-0.918131,9.817784,-0.000587,-0.000426,0.004392
34.965000,3.924234,-0.913813,9.814493,0.000369,0.000725,0.004634
34.966000,3.926695,-0.929551,9.805794,-0.000437,-0.001075,0.004575
34.967000,3.912488,-0.902717,9.791158,-0.000042,-0.000052,0.002040
34.968000,3.930127,-0.909997,9.810420,0.001312,-0.001479,0.004515
34.969000,3.928526,-0.891419,9.797456,0.001226,0.001096,0.002573
34.970000,3.899284,-0.912096,9.813385,-0.000446,-0.000258,0.003774
34.971000,3.908465,-0.915047,9.808404,-0.000453,-0.000099,0.004083
34.972000,3.904054,-0.902890,9.798339,0.001329,0.000174,0.004580
34.973000,3.918841,-0.908230,9.803113,-0.001728,-0.000482,0.003038
34.974000,3.907316,-0.927297,9.824282,-0.000412,0.001190,0.005239
34.975000,3.890855,-0.908019,9.811365,-0.000710,0.000960,0.003467
34.976000,3.883106,-0.918202,9.817383,0.000332,-0.000984,0.002781
34.977000,3.859650,-0.904223,9.808017,-0.001180,0.002074,0.001808
34.978000,3.899345,-0.918890,9.795918,0.001789,0.000622,0.003831
34.979000,3.870523,-0.906899,9.818048,-0.000663,0.000977,0.003360
34.980000,3.868716,-0.930241,9.803075,-0.001780,-0.000525,0.001837
34.981000,3.874341,-0.926200,9.812055,0.001731,-0.000891,0.005080
34.982000,3.879159,-0.921264,9.820090,0.001128,0.001215,0.003848
34.983000,3.863089,-0.902763,9.816533,-0.000736,0.000036,0.002724
34.984000,3.868470,-0.922732,9.814284,-0.000169,-0.000053,0.004244
34.985000,3.846600,-0.917872,9.797930,-0.001695,0.000202,0.004555
34.986000,3.829899,-0.915909,9.809422,-0.000541,0.000785,0.004039
34.987000,3.822699,-0.933577,9.814012,0.000689,0.000893,0.004216
34.988000,3.861477,-0.920843,9.809394,-0.000006,-0.001095,0.004987
34.989000,3.836769,-0.910959,9.806814,-0.000014,0.000748,0.004726
34.990000,3.821473,-0.918184,9.809799,0.001349,-0.000679,0.004152
34.991000,3.822308,-0.915146,9.808206,0.000126,-0.000737,0.005372
34.992000,3.807557,-0.917085,9.803646,0.002300,0.000093,0.003898
34.993000,3.797853,-0.916075,9.826345,-0.000054,0.001473,0.004485
34.994000,3.824443,-0.912273,9.810403,-0.000916,-0.002605,0.004082
34.995000,3.813632,-0.916845,9.797457,0.000179,0.001327,0.003595
34.996000,3.809194,-0.906588,9.804454,0.000210,0.000039,0.003609
34.997000,3.800993,-0.916994,9.806323,-0.001172,-0.000301,0.002939
34.998000,3.805462,-0.910197,9.797148,0.001279,-0.000665,0.005134
34.999000,3.782464,-0.921185,9.795696,0.000174,-0.001181,0.003587
35.000000,3.776554,-0.896213,9.811957,0.001318,0.001865,0.003578
35.001000,3.784190,-0.925528,9.809393,0.000633,-0.000453,0.003602
35.002000,3.780023,-0.909844,9.806019,-0.001132,-0.000302,0.002407
35.003000,3.790351,-0.911147,9.799281,-0.000408,-0.001398,0.004772
35.004000,3.783905,-0.900061,9.800273,0.000276,0.000346,0.004885
35.005000,3.763748,-0.915660,9.791524,0.000767,0.000646,0.004820
35.006000,3.757761,-0.929684,9.800184,0.001142,0.000824,0.005013
35.007000,3.780741,-0.905650,9.800457,-0.001007,0.002556,0.005147
35.008000,3.746145,-0.918673,9.808818,0.000231,0.000560,0.002455
35.009000,3.739831,-0.912611,9.806056,-0.001146,0.000403,0.005245
35.010000,3.751069,-0.933940,9.794838,-0.000129,-0.002037,0.004357
35.011000,3.740321,-0.924220,9.808132,0.000740,-0.000348,0.004604
35.012000,3.738348,-0.901004,9.806289,0.001509,0.000545,0.004145
35.013000,3.752646,-0.907019,9.781062,-0.000288,0.001479,0.003075
35.014000,3.722205,-0.916630,9.808288,-0.001057,-0.000262,0.003992
35.015000,3.737436,-0.913229,9.799443,0.000036,0.000581,0.005081
35.016000,3.731385,-0.923681,9.794211,0.000548,0.001016,0.004640
35.017000,3.722674,-0.901734,9.810939,-0.000035,-0.001687,0.005141
35.018000,3.708729,-0.916063,9.804351,0.001600,0.000757,0.003536
35.019000,3.714185,-0.921091,9.816585,0.000181,-0.001108,0.003273
35.020000,3.708500,-0.911264,9.801647,0.000735,-0.000772,0.004007
35.021000,3.716143,-0.940857,9.806128,-0.000353,0.001939,0.003050
35.022000,3.698473,-0.909102,9.799925,-0.000006,0.000079,0.002509
35.023000,3.707957,-0.909158,9.806907,-0.001540,0.001161,0.004055
35.024000,3.700618,-0.922899,9.811597,-0.000428,-0.000371,0.003423
35.025000,3.700141,-0.911412,9.805520,-0.001605,0.000146,0.003389
35.026000,3.698182,-0.905787,9.812198,-0.000467,0.000881,0.003014
35.027000,3.687827,-0.900003,9.817476,0.001745,0.000781,0.003704
35.028000,3.698550,-0.914646,9.811507,0.001909,-0.000314,0.003235
35.029000,3.677809,-0.909717,9.818767,-0.000908,-0.001192,0.002540
35.030000,3.669427,-0.906459,9.800337,-0.000791,0.000746,0.001882
35.031000,3.683345,-0.918382,9.782670,-0.000769,-0.000007,0.003297
35.032000,3.670129,-0.911467,9.819511,-0.000240,0.001425,0.003314
35.033000,3.660431,-0.921658,9.817414,0.000217,0.000679,0.002893
35.034000,3.671240,-0.916821,9.799184,-0.002103,0.000173,0.002090
35.035000,3.638153,-0.906877,9.810233,-0.000612,0.000858,0.003902
35.036000,3.650026,-0.897802,9.812093,0.000328,0.001806,0.005623
35.037000,3.635167,-0.920462,9.815584,-0.000431,-0.000663,0.003763
35.038000,3.652057,-0.895302,9.799212,0.000863,0.001627,0.002847
35.039000,3.632697,-0.913991,9.813517,-0.001372,-0.000356,0.003910
35.040000,3.625155,-0.907286,9.821975,0.000638,0.001675,0.003729
35.041000,3.638122,-0.911984,9.812548,0.000388,-0.002686,0.004712
35.042000,3.630813,-0.916398,9.794033,0.000453,0.001291,0.005317
35.043000,3.638708,-0.899749,9.784899,0.000446,-0.000122,0.005364
35.044000,3.612902,-0.911152,9.799452,-0.000329,0.000922,0.004165
35.045000,3.627695,-0.906658,9.817233,-0.001709,0.000058,0.005638
35.046000,3.608944,-0.898599,9.800518,0.000684,0.000406,0.005518
35.047000,3.609524,-0.916834,9.818839,-0.000486,-0.001148,0.003540
35.048000,3.609267,-0.914938,9.779445,0.000531,-0.000487,0.003421
35.049000,3.621096,-0.927322,9.824772,0.000058,0.000854,0.002121
35.050000,3.600896,-0.910640,9.800632,0.000429,0.000278,0.003024
35.051000,3.591700,-0.891306,9.808714,0.000611,-0.000050,0.006228
35.052000,3.582885,-0.900957,9.831637,-0.000229,-0.002116,0.005196
35.053000,3.598270,-0.935863,9.804226,-0.001403,-0.000800,0.003552
35.054000,3.601067,-0.933846,9.830236,0.000805,-0.000540,0.004800
35.055000,3.586253,-0.901458,9.803010,-0.001580,-0.000457,0.001141
35.056000,3.579186,-0.901817,9.801605,0.000229,0.000068,0.005457
35.057000,3.566420,-0.925498,9.788167,-0.000792,-0.000175,0.004323
35.058000,3.575898,-0.898646,9.807386,-0.000895,0.000050,0.003947
35.059000,3.574365,-0.905337,9.806578,-0.000592,0.000051,0.001796
35.060000,3.550562,-0.894206,9.802578,-0.001479,0.001886,0.003393
35.061000,3.550583,-0.905468,9.800828,0.000767,0.001202,0.003965
35.062000,3.550159,-0.890834,9.783884,-0.000772,0.000526,0.002430
35.063000,3.542857,-0.901339,9.812226,0.000391,-0.000471,0.002766
35.064000,3.546945,-0.920928,9.821707,-0.000040,0.000979,0.002686
35.065000,3.540524,-0.922890,9.811053,-0.000238,-0.001252,0.005176
35.066000,3.548831,-0.889434,9.802193,0.000570,0.000036,0.002202
35.067000,3.523230,-0.913190,9.812407,0.001252,-0.000411,0.002363
35.068000,3.539058,-0.925174,9.791237,-0.000333,0.001718,0.005312
35.069000,3.544485,-0.914411,9.795450,-0.001532,-0.000269,0.005786
35.070000,3.532136,-0.899762,9.813084,-0.000650,-0.000414,0.004101
35.071000,3.522835,-0.916941,9.808116,-0.000286,0.000973,0.003377
35.072000,3.530374,-0.901061,9.817340,0.000238,0.000324,0.003715
35.073000,3.532882,-0.914868,9.802768,-0.000351,-0.000207,0.003120
35.074000,3.515468,-0.909016,9.782009,-0.003009,0.000466,0.003535
35.075000,3.522879,-0.897200,9.814646,-0.000555,-0.001054,0.004782
35.076000,3.513936,-0.903163,9.811608,-0.000824,-0.002611,0.003633
35.077000,3.502521,-0.912158,9.811445,-0.000896,-0.000874,0.001827
35.078000,3.497293,-0.906011,9.804279,0.000939,0.001911,0.002921
35.079000,3.497387,-0.886624,9.801532,0.002030,-0.001333,0.002312
35.080000,3.483597,-0.889033,9.826547,-0.000274,0.001545,0.004532
35.081000,3.496742,-0.908061,9.822900,0.000867,-0.000821,0.002825
35.082000,3.492044,-0.900094,9.807643,0.002509,-0.000600,0.004783
35.083000,3.485075,-0.912986,9.813686,-0.001130,0.001402,0.002335
35.084000,3.455616,-0.882464,9.814267,0.000719,-0.000735,0.002941
35.085000,3.462160,-0.898514,9.801081,0.000630,0.000043,0.003745
35.086000,3.460453,-0.898891,9.824576,0.000574,0.001071,0.002288
35.087000,3.464968,-0.915324,9.793132,0.001306,0.000426,0.005034
35.088000,3.467354,-0.893872,9.816758,0.000298,0.001373,0.004839
35.089000,3.455744,-0.882713,9.806357,0.001850,0.000044,0.004079
35.090000,3.443019,-0.913004,9.805937,0.000594,0.001408,0.004576
35.091000,3.454466,-0.902362,9.772267,-0.000093,0.001737,0.002045
35.092000,3.430058,-0.916673,9.801890,0.000133,-0.000884,0.005279
35.093000,3.438445,-0.892362,9.805142,-0.001005,0.001610,0.002388
35.094000,3.425453,-0.917194,9.816096,0.000106,0.001751,0.003827
35.095000,3.443021,-0.916232,9.810448,0.000937,0.000380,0.002947
35.096000,3.440893,-0.923338,9.792184,-0.000707,-0.001026,0.002588
35.097000,3.420228,-0.901004,9.808339,-0.000045,-0.001670,0.003147
35.098000,3.437730,-0.898335,9.800992,0.001083,-0.000270,0.004476
35.099000,3.407769,-0.887038,9.797778,0.000958,0.000485,0.003599
35.100000,3.427637,-0.896946,9.808680,-0.000625,0.000004,0.002125
35.101000,3.404511,-0.896839,9.803138,0.000456,0.001353,0.004500
35.102000,3.407566,-0.884036,9.826634,0.001843,-0.000493,0.004871
35.103000,3.403452,-0.889155,9.817059,-0.000557,0.000971,0.002893
35.104000,3.401254,-0.897738,9.827657,-0.001240,0.001643,0.002726
35.105000,3.403404,-0.893592,9.797258,0.000048,-0.000725,0.002447
35.106000,3.402185,-0.895718,9.812031,-0.000166,0.000167,0.003460
35.107000,3.399079,-0.896907,9.815321,0.001209,0.000828,0.006948
35.108000,3.382165,-0.893273,9.792802,0.000168,-0.000228,0.005059
35.109000,3.381753,-0.899910,9.810478,0.001200,0.000807,0.004806
35.110000,3.359129,-0.888989,9.809598,0.001177,-0.001369,0.005038
35.111000,3.379514,-0.899817,9.794165,-0.000024,-0.000038,0.004573
35.112000,3.384126,-0.903301,9.820979,0.000641,-0.000914,0.003266
35.113000,3.368929,-0.871531,9.814393,0.000114,-0.001492,0.004102
35.114000,3.369687,-0.889941,9.798993,0.000230,-0.001139,0.004388
35.115000,3.360811,-0.893789,9.813146,0.000386,-0.000093,0.003336
35.116000,3.350144,-0.896485,9.827033,0.000686,0.001045,0.002947
35.117000,3.365996,-0.905245,9.788479,0.000095,-0.001028,0.003173
35.118000,3.362488,-0.882895,9.802186,-0.000969,-0.001049,0.003141
35.119000,3.354120,-0.903399,9.808169,0.001035,0.001282,0.002922
35.120000,3.342376,-0.890805,9.771787,0.000085,0.002565,0.004205
35.121000,3.326983,-0.895514,9.798802,-0.001158,0.000143,0.005678
35.122000,3.353988,-0.887202,9.816394,-0.000598,-0.000552,0.004204
35.123000,3.348714,-0.913571,9.798016,0.001018,0.000481,0.003159
35.124000,3.342974,-0.889744,9.810030,0.001004,0.000221,0.004947
35.125000,3.323781,-0.903032,9.792026,0.000008,-0.000919,0.004355
35.126000,3.328027,-0.881364,9.804419,0.000849,0.000800,0.003001
35.127000,3.329420,-0.880316,9.785741,-0.001801,-0.000136,0.003416
35.128000,3.322351,-0.877589,9.807917,-0.000987,-0.000021,0.005687
35.129000,3.321887,-0.860710,9.784761,-0.000314,0.000093,0.003547
35.130000,3.315871,-0.889736,9.802994,0.000406,-0.001169,0.004061
35.131000,3.321312,-0.901979,9.793464,-0.000586,-0.000690,0.002835
35.132000,3.301938,-0.899593,9.804774,0.000202,0.000292,0.003557
35.133000,3.302304,-0.890394,9.779271,0.001014,0.000511,0.004583
35.134000,3.292829,-0.880612,9.806390,0.000496,-0.001647,0.003015
35.135000,3.287433,-0.898125,9.785748,0.000446,0.000706,0.003204
35.136000,3.280267,-0.894617,9.819019,0.001601,0.000017,0.005750
35.137000,3.302045,-0.879145,9.816246,0.000879,0.000927,0.004232
35.138000,3.300079,-0.907600,9.820441,-0.001722,-0.000562,0.003056
35.139000,3.243084,-0.885072,9.803099,-0.000633,-0.000641,0.000073
35.140000,3.285061,-0.893779,9.810657,0.001854,0.001400,0.005063
35.141000,3.273541,-0.898794,9.845683,-0.000706,0.000546,0.002633
35.142000,3.253972,-0.893119,9.814522,-0.002168,-0.000566,0.005612
35.143000,3.271156,-0.884933,9.802195,0.001142,0.000473,0.004803
35.144000,3.264333,-0.872157,9.796163,0.001876,-0.001625,0.004809
35.145000,3.259229,-0.880351,9.804449,-0.000065,0.000506,0.002623
35.146000,3.260431,-0.891430,9.815556,0.001269,-0.001141,0.003635
35.147000,3.256063,-0.895128,9.804992,-0.000089,-0.000719,0.002404
35.148000,3.240349,-0.882009,9.809610,0.000404,0.000230,0.002733
35.149000,3.248608,-0.891409,9.807789,-0.000187,0.000501,0.004112
35.150000,3.253241,-0.887276,9.817764,-0.001147,0.000168,0.003775
35.151000,3.249283,-0.881021,9.812171,0.000075,0.000045,0.004601
35.152000,3.234083,-0.894941,9.801161,0.000044,-0.000009,0.005002
35.153000,3.236144,-0.885777,9.809957,-0.001355,-0.000464,0.004933
35.154000,3.250397,-0.873376,9.804173,0.000986,-0.001176,0.004710
35.155000,3.228731,-0.881960,9.805247,-0.000512,0.000533,0.003717
35.156000,3.228083,-0.872216,9.795881,0.000850,0.000086,0.002057
35.157000,3.210708,-0.903881,9.793475,-0.000145,0.000613,0.004724
35.158000,3.211976,-0.884462,9.811641,0.000923,0.001250,0.003773
35.159000,3.206079,-0.879725,9.798428,0.000310,0.000337,0.005191
35.160000,3.214974,-0.867925,9.783158,-0.001812,-0.000007,0.003883
35.161000,3.206566,-0.876794,9.812413,-0.002259,0.000169,0.004590
35.162000,3.190805,-0.862483,9.827081,-0.001355,-0.001116,0.003439
35.163000,3.208281,-0.878094,9.803130,0.000373,0.000736,0.005236
35.164000,3.188860,-0.857837,9.805504,-0.002092,0.000095,0.004488
35.165000,3.191225,-0.868340,9.824904,-0.001642,0.000834,0.003526
35.166000,3.206664,-0.891796,9.796632,-0.000195,0.000957,0.003803
35.167000,3.187548,-0.869799,9.800259,0.000282,-0.000394,0.004205
35.168000,3.204764,-0.852910,9.791591,-0.000380,-0.000467,0.004561
35.169000,3.194812,-0.890814,9.804537,-0.000753,0.001702,0.003982
35.170000,3.183182,-0.876723,9.791544,-0.000253,0.001834,0.004423
35.171000,3.171115,-0.883840,9.797673,0.000672,0.000952,0.004107
35.172000,3.179180,-0.877773,9.804404,-0.000884,0.000876,0.004120
35.173000,3.184542,-0.882293,9.786885,-0.000402,-0.000897,0.004984
35.174000,3.175516,-0.867540,9.808803,0.002480,-0.000006,0.004799
35.175000,3.167364,-0.877880,9.804310,0.000050,-0.000321,0.002451
35.176000,3.161057,-0.886369,9.815858,0.000954,-0.002543,0.003485
35.177000,3.150441,-0.867412,9.807188,0.000692,-0.000577,0.004056
35.178000,3.153505,-0.873991,9.806175,-0.000660,0.000356,0.005290
35.179000,3.145409,-0.888735,9.797535,-0.000127,0.000226,0.005451
35.180000,3.154524,-0.861760,9.803527,0.000397,-0.000695,0.003484
35.181000,3.140883,-0.885008,9.804961,0.000952,0.001205,0.005727
35.182000,3.141762,-0.866538,9.804754,-0.000119,0.003264,0.002133
35.183000,3.160251,-0.873518,9.802625,0.000173,0.000251,0.005165
35.184000,3.153076,-0.881321,9.800181,-0.001360,0.000645,0.002630
35.185000,3.138567,-0.862051,9.808545,0.000057,0.000584,0.005127
35.186000,3.125356,-0.871669,9.824903,0.000358,-0.001606,0.005657
35.187000,3.151050,-0.854479,9.800354,0.000011,-0.000968,0.005162
35.188000,3.109254,-0.877002,9.822616,-0.001824,0.000260,0.003785
35.189000,3.113446,-0.871409,9.808738,-0.000502,0.000932,0.003515
35.190000,3.098919,-0.867344,9.809966,-0.000754,0.000854,0.004030
35.191000,3.116034,-0.868034,9.809958,0.001465,0.000001,0.003937
35.192000,3.107730,-0.880808,9.812761,-0.000864,0.000693,0.004366
35.193000,3.116057,-0.866697,9.812655,0.000165,0.000054,0.004142
35.194000,3.102802,-0.862751,9.801298,-0.001399,0.001699,0.003532
35.195000,3.106698,-0.872927,9.800051,0.001564,0.000325,0.003453
35.196000,3.092481,-0.852665,9.797313,0.000665,-0.000248,0.003793
35.197000,3.076111,-0.871757,9.806501,-0.000748,0.001094,0.002407
35.198000,3.079150,-0.881311,9.802096,-0.000359,0.000684,0.003799
35.199000,3.072761,-0.884289,9.817666,0.002085,-0.000725,0.001388
35.200000,3.082628,-0.858358,9.829526,-0.001492,-0.000599,0.005309
35.201000,3.096336,-0.869194,9.815830,0.000364,0.000916,0.003464
35.202000,3.080883,-0.859726,9.809221,-0.001429,0.001841,0.005137
35.203000,3.080267,-0.878326,9.813603,-0.000685,-0.001305,0.003862
35.204000,3.066734,-0.877844,9.791078,0.001057,-0.001130,0.003809
35.205000,3.064865,-0.878516,9.801230,-0.000330,-0.000996,0.004125
35.206000,3.057671,-0.864067,9.785896,0.001787,-0.001781,0.003480
35.207000,3.074616,-0.847030,9.803059,0.000178,0.000996,0.003059
35.208000,3.054759,-0.864781,9.820474,0.002045,0.000547,0.003625
35.209000,3.043548,-0.853771,9.814050,-0.000406,0.000136,0.003582
35.210000,3.051216,-0.858405,9.809396,0.000588,0.000169,0.003152
35.211000,3.049714,-0.857391,9.822879,-0.000717,0.000139,0.002910
35.212000,3.050708,-0.871651,9.814570,-0.000150,0.002051,0.003491
35.213000,3.028916,-0.868759,9.800560,-0.000471,-0.000412,0.004904
35.214000,3.026827,-0.843368,9.803938,-0.001675,-0.000447,0.001731
35.215000,3.033283,-0.850316,9.815445,0.001024,0.000452,0.003756
35.216000,3.038247,-0.847881,9.815532,0.000564,0.000412,0.002340
35.217000,3.030092,-0.861669,9.819708,0.000044,-0.000024,0.004609
35.218000,3.006085,-0.854427,9.801811,-0.000045,-0.000125,0.002584
35.219000,3.030314,-0.859265,9.806110,0.000577,-0.000216,0.003522
35.220000,3.022545,-0.863126,9.805125,-0.002182,-0.000013,0.004910
35.221000,3.003212,-0.878181,9.807958,0.000207,-0.000118,0.004106
35.222000,3.018477,-0.860773,9.806543,0.001611,-0.000991,0.004471
35.223000,3.013296,-0.868202,9.806038,0.000211,0.000909,0.002312
35.224000,3.021208,-0.867708,9.821600,-0.000473,0.000028,0.003147
35.225000,3.015037,-0.849830,9.805562,-0.001112,0.000158,0.002051
35.226000,3.013524,-0.862680,9.794689,0.002036,0.000194,0.003473
35.227000,3.000679,-0.868177,9.811568,0.000169,-0.001916,0.004297
35.228000,2.974074,-0.861424,9.812261,0.000147,0.000893,0.005174
35.229000,2.999364,-0.865233,9.795139,0.000236,0.000955,0.004049
35.230000,2.986367,-0.860928,9.791003,-0.000523,0.000103,0.003743
35.231000,2.973046,-0.858248,9.816790,0.000901,-0.000617,0.002221
35.232000,2.972389,-0.859116,9.814443,-0.002522,-0.000095,0.004688
35.233000,2.979404,-0.850879,9.806471,-0.000551,0.001183,0.005054
35.234000,2.985911,-0.854969,9.822196,0.001615,-0.000817,0.006013
35.235000,2.957199,-0.862799,9.789810,0.001226,0.000077,0.003379
